State,Year,Quarter,District,Count,Amount
assam,2024,4,dhubri,18500778,21619655588.0
assam,2024,4,nagaon,16930350,21494769896.0
assam,2024,4,cachar,16287428,19773111407.0
assam,2024,4,kamrup,16141222,18662571631.0
assam,2024,4,goalpara,14939041,18678804394.0
assam,2024,4,sonitpur,11375434,12320464475.0
assam,2024,4,bongaigaon,11133665,13022142781.0
assam,2024,4,hojai,10822136,12433762600.0
assam,2024,2,kamrup metropolitan,42068413,44951044581.0
assam,2024,2,barpeta,23894445,32381946220.0
assam,2024,2,nagaon,18004768,24347912008.0
assam,2024,2,dhubri,15564143,19932190084.0
assam,2024,2,goalpara,12804082,18135537711.0
assam,2024,2,cachar,12374786,16087546868.0
assam,2024,2,kamrup,12002142,15801777181.0
assam,2024,2,sonitpur,10836139,12766847698.0
assam,2024,2,bongaigaon,10017791,13320562909.0
assam,2024,2,darrang,9728645,13703424883.0
assam,2022,1,kamrup metropolitan,28908435,60093746992.89225
assam,2022,1,barpeta,2846523,7413611760.549713
assam,2022,1,nagaon,2049272,5405490459.948577
assam,2022,1,cachar,1869862,4225305321.2857337
assam,2022,1,dibrugarh,1830668,3721424814.9586687
assam,2022,1,sonitpur,1805856,3651941482.2987123
assam,2022,1,kamrup,1708845,3838019247.423967
assam,2022,1,goalpara,1299073,3720380319.732236
assam,2022,1,dhubri,1247298,3380205337.1301537
assam,2022,1,darrang,1205741,2732173374.6894684
assam,2022,3,kamrup metropolitan,39606017,69410860235.2296
assam,2022,3,barpeta,4561028,9149960686.489628
assam,2022,3,sonitpur,3096898,5410346627.41358
assam,2022,3,nagaon,2968058,6558107158.010572
assam,2022,3,cachar,2665315,5192449137.351445
assam,2022,3,kamrup,2430234,4614592326.476387
assam,2022,3,dibrugarh,2307181,3933628296.025187
assam,2022,3,jorhat,2264530,3694675386.605816
assam,2022,3,dhubri,2223747,4556385241.834757
assam,2022,3,goalpara,2054687,4590076568.303604
assam,2022,4,kamrup metropolitan,48873033,84183380553.41818
assam,2022,4,barpeta,5914147,12025232756.80872
assam,2022,4,sonitpur,3570910,5955878582.005959
assam,2022,4,kamrup,3473735,6488564510.007879
assam,2022,4,nagaon,3466436,7442294882.997084
assam,2022,4,cachar,3169492,6146128032.607638
assam,2022,4,dhubri,2801543,5696918774.408015
assam,2022,4,dibrugarh,2781759,4540236249.409073
assam,2022,4,goalpara,2471469,5401152298.290413
assam,2022,4,bongaigaon,2301942,4663672960.523357
assam,2022,2,kamrup metropolitan,37896005,70515346667.22394
assam,2022,2,barpeta,3782074,8597920826.98738
assam,2022,2,nagaon,2624899,6401629329.647786
assam,2022,2,dibrugarh,2372318,4426557091.530311
assam,2022,2,sonitpur,2331103,4228702694.640686
assam,2022,2,cachar,2208886,4390976386.361718
assam,2022,2,kamrup,2122755,4247651138.5524573
assam,2022,2,darrang,1764727,3227701241.9922867
assam,2022,2,dhubri,1748061,4095843491.5119724
assam,2022,2,goalpara,1660385,4241626695.28664
assam,2020,1,kamrup metropolitan,3338601,10080547554.265474
assam,2020,1,sonitpur,383179,755509094.6113625
assam,2020,1,cachar,375774,659702346.1886156
assam,2020,1,barpeta,367963,833078665.8149495
assam,2020,1,nagaon,360749,736229612.8989755
assam,2020,1,kamrup,322830,605538834.8588183
assam,2020,1,dibrugarh,317878,585327059.678019
assam,2020,1,tinsukia,286640,541758826.9845176
assam,2020,1,jorhat,232108,371072710.739732
assam,2020,1,golaghat,179380,301335497.7930421
assam,2020,3,kamrup metropolitan,4268591,13346088870.114109
assam,2020,3,barpeta,553783,1306355860.1566281
assam,2020,3,sonitpur,540972,1164586118.8388221
assam,2020,3,nagaon,535675,1153926434.0592713
assam,2020,3,dibrugarh,526945,1106487215.771987
assam,2020,3,cachar,487493,920279966.2377983
assam,2020,3,kamrup,445726,878646586.9277798
assam,2020,3,tinsukia,442335,839411510.8503457
assam,2020,3,jorhat,315288,542788284.757088
assam,2020,3,golaghat,278714,484885427.8581189
assam,2020,4,kamrup metropolitan,5300547,16105922899.456022
assam,2020,4,barpeta,724763,2053361856.4779525
assam,2020,4,sonitpur,676306,1560923095.7659311
assam,2020,4,nagaon,667880,1665021995.8192074
assam,2020,4,dibrugarh,631601,1479167066.80543
assam,2020,4,cachar,623731,1434767202.3488228
assam,2020,4,kamrup,557203,1271039293.2521
assam,2020,4,tinsukia,543941,1209737013.9697673
assam,2020,4,jorhat,400452,815676507.4744498
assam,2020,4,goalpara,381733,1018165139.8396726
assam,2020,2,kamrup metropolitan,2543890,7190215278.036329
assam,2020,2,nagaon,521404,889592664.4056509
assam,2020,2,barpeta,519590,967512954.9444927
assam,2020,2,sonitpur,510820,899403354.2732959
assam,2020,2,kamrup,461735,696378364.1282136
assam,2020,2,cachar,448258,671325302.7518412
assam,2020,2,dibrugarh,447580,678491572.8304845
assam,2020,2,tinsukia,420620,618021383.1902584
assam,2020,2,jorhat,306847,406689798.0164192
assam,2020,2,golaghat,290221,381486790.0123421
tripura,2023,1,west tripura,3134574,5127042638.0
tripura,2023,1,north tripura,871256,1687332816.0
tripura,2023,1,sepahijala,638722,1338075480.0
tripura,2023,1,south tripura,608810,1375920795.0
tripura,2023,1,gomati,562299,1128168622.0
tripura,2023,1,dhalai,562193,1126256596.0
tripura,2023,1,unakoti,402005,792057910.0
tripura,2023,1,khowai,338828,713428034.0
tripura,2023,3,west tripura,4139314,6159518389.0
tripura,2023,3,north tripura,1152369,2000473161.0
tripura,2023,3,sepahijala,785302,1544915373.0
tripura,2023,3,south tripura,733436,1411825655.0
tripura,2023,3,dhalai,710839,1252927674.0
tripura,2023,3,gomati,679723,1217033650.0
tripura,2023,3,unakoti,520535,920858022.0
tripura,2023,3,khowai,387244,741671406.0
tripura,2023,4,west tripura,4523251,6769130434.0
tripura,2023,4,north tripura,1337292,2282730510.0
tripura,2023,4,south tripura,851971,1599545837.0
tripura,2023,4,sepahijala,849428,1725949129.0
tripura,2023,4,dhalai,788225,1346449561.0
tripura,2023,4,gomati,763260,1320512014.0
tripura,2023,4,unakoti,586144,970872239.0
tripura,2023,4,khowai,441339,804707070.0
tripura,2023,2,west tripura,3504788,5599757469.0
tripura,2023,2,north tripura,999059,1775463127.0
tripura,2023,2,sepahijala,701484,1434920521.0
tripura,2023,2,south tripura,670283,1363923736.0
tripura,2023,2,gomati,620180,1121816314.0
tripura,2023,2,dhalai,619543,1115111944.0
tripura,2023,2,unakoti,461521,831227345.0
tripura,2023,2,khowai,352685,676909626.0
tripura,2019,1,west tripura,269281,356302222.87033004
tripura,2019,1,sepahijala,65545,79750942.69844744
tripura,2019,1,south tripura,64445,78239589.10235174
tripura,2019,1,gomati,51994,62247963.56023827
tripura,2019,1,khowai,36291,41097809.268162064
tripura,2019,1,north tripura,35513,53359801.416677624
tripura,2019,1,dhalai,33295,57107027.86254053
tripura,2019,1,unakoti,24562,28789584.83707358
tripura,2019,3,west tripura,370916,501659348.30598545
tripura,2019,3,south tripura,66682,99290824.56459549
tripura,2019,3,sepahijala,64021,100769508.41196784
tripura,2019,3,gomati,60249,87365263.29836246
tripura,2019,3,north tripura,49503,71077675.08774427
tripura,2019,3,dhalai,44468,71345910.41205536
tripura,2019,3,khowai,31061,48267493.19735644
tripura,2019,3,unakoti,24817,37601399.539157376
tripura,2019,4,west tripura,394538,585934433.558359
tripura,2019,4,south tripura,76273,115116709.40717971
tripura,2019,4,sepahijala,73165,126608014.74795961
tripura,2019,4,gomati,72919,107373443.70576558
tripura,2019,4,north tripura,61226,90362263.2944589
tripura,2019,4,dhalai,52188,79988122.42796019
tripura,2019,4,khowai,35979,55953879.30109075
tripura,2019,4,unakoti,35536,54063293.815416425
tripura,2019,2,west tripura,259708,400168803.61725503
tripura,2019,2,south tripura,58687,93657802.46878463
tripura,2019,2,sepahijala,51675,91802336.89096056
tripura,2019,2,gomati,44671,72233524.18215181
tripura,2019,2,dhalai,35446,57168085.150431305
tripura,2019,2,north tripura,34750,57253647.84893566
tripura,2019,2,khowai,27357,39594573.11367641
tripura,2019,2,unakoti,20264,29942709.57518096
tripura,2018,1,west tripura,70467,68418341.27939591
tripura,2018,1,south tripura,18338,13785118.334229639
tripura,2018,1,sepahijala,14107,13224752.635975957
tripura,2018,1,gomati,12229,11277259.25510255
tripura,2018,1,north tripura,9915,10869174.626601541
tripura,2018,1,dhalai,9195,8812172.047209244
tripura,2018,1,khowai,8838,7242490.357963288
tripura,2018,1,unakoti,5068,4349605.99414449
tripura,2018,3,west tripura,168029,229530961.76904222
tripura,2018,3,south tripura,49250,45613113.08085985
tripura,2018,3,gomati,34380,36259157.953162886
tripura,2018,3,sepahijala,33646,39779005.11547229
tripura,2018,3,unakoti,29360,19643274.575087894
tripura,2018,3,north tripura,25747,30157424.752639703
tripura,2018,3,dhalai,22350,31331691.36689817
tripura,2018,3,khowai,14941,21548759.427429266
tripura,2018,4,west tripura,192827,305112898.56606925
tripura,2018,4,sepahijala,53688,62851730.05123251
tripura,2018,4,south tripura,49820,66095950.12312652
tripura,2018,4,gomati,38970,48523976.18040443
tripura,2018,4,north tripura,34385,44032488.7756635
tripura,2018,4,dhalai,28775,46429185.35186546
tripura,2018,4,khowai,26880,33718919.53354463
tripura,2018,4,unakoti,22714,18120450.88253949
tripura,2018,2,west tripura,108318,127784098.63368198
tripura,2018,2,south tripura,22366,18977158.301921178
tripura,2018,2,sepahijala,18815,23613654.4908289
tripura,2018,2,gomati,16000,15955619.88335196
tripura,2018,2,dhalai,14563,15283111.134383248
tripura,2018,2,north tripura,13859,16015790.907680927
tripura,2018,2,khowai,11440,12338889.10193297
tripura,2018,2,unakoti,9198,6923396.262354777
tripura,2021,1,west tripura,692376,1402040320.719656
tripura,2021,1,south tripura,150265,357643996.07881093
tripura,2021,1,north tripura,143060,318074681.762841
tripura,2021,1,sepahijala,141426,365525453.40613097
tripura,2021,1,gomati,127271,295815100.00755715
tripura,2021,1,dhalai,116945,274079611.2937597
tripura,2021,1,khowai,71155,160906168.90000182
tripura,2021,1,unakoti,68925,161256237.6246628
tripura,2021,3,west tripura,960039,1895464982.7091532
tripura,2021,3,north tripura,210698,454116633.3192606
tripura,2021,3,sepahijala,195392,447581559.15148854
tripura,2021,3,south tripura,186827,414556972.48470575
tripura,2021,3,dhalai,167446,368906160.1985531
tripura,2021,3,gomati,166441,372982272.5022316
tripura,2021,3,unakoti,105296,228625158.42425582
tripura,2021,3,khowai,89061,181900029.39183187
tripura,2021,4,west tripura,1174499,2328859193.6465282
tripura,2021,4,north tripura,255959,590088928.320925
tripura,2021,4,sepahijala,233920,570421104.1824098
tripura,2021,4,south tripura,219422,560735150.0701383
tripura,2021,4,gomati,200196,454492828.75278926
tripura,2021,4,dhalai,194907,448039146.77420795
tripura,2021,4,unakoti,130201,289484907.90426636
tripura,2021,4,khowai,111589,254808204.6481812
tripura,2021,2,west tripura,772723,1463071251.4870775
tripura,2021,2,north tripura,176067,351155989.2912202
tripura,2021,2,south tripura,171713,365935947.9664031
tripura,2021,2,sepahijala,166437,361358159.019094
tripura,2021,2,gomati,148554,309610328.7995062
tripura,2021,2,dhalai,138998,278586073.4183272
tripura,2021,2,unakoti,88092,174170768.10130727
tripura,2021,2,khowai,81845,164265842.95334023
tripura,2024,1,west tripura,4810816,6905731518.0
tripura,2024,1,north tripura,1501227,2525020903.0
tripura,2024,1,south tripura,971876,1813638983.0
tripura,2024,1,sepahijala,923724,1802373844.0
tripura,2024,1,dhalai,863498,1437233660.0
tripura,2024,1,gomati,823583,1406810961.0
tripura,2024,1,unakoti,650681,1005266570.0
tripura,2024,1,khowai,497234,856112935.0
tripura,2024,3,west tripura,6187268,7964906622.0
tripura,2024,3,north tripura,2172207,3003871219.0
tripura,2024,3,south tripura,1132795,1840161769.0
tripura,2024,3,gomati,1119242,1628760880.0
tripura,2024,3,dhalai,1091481,1552285892.0
tripura,2024,3,sepahijala,1061392,1753290424.0
tripura,2024,3,unakoti,991194,1263785169.0
tripura,2024,3,khowai,645002,941784214.0
tripura,2024,4,west tripura,6869392,8730710061.0
tripura,2024,4,north tripura,2256499,3385192279.0
tripura,2024,4,south tripura,1316449,2168297021.0
tripura,2024,4,gomati,1298303,1927518450.0
tripura,2024,4,dhalai,1242489,1743448374.0
tripura,2024,4,sepahijala,1200788,1980457559.0
tripura,2024,4,unakoti,1026133,1389859103.0
tripura,2024,4,khowai,735106,1084422421.0
tripura,2024,2,west tripura,5478314,7315369974.0
tripura,2024,2,north tripura,1744430,2412506441.0
tripura,2024,2,south tripura,1121377,1825242580.0
tripura,2024,2,sepahijala,1070734,1820147789.0
tripura,2024,2,dhalai,1020940,1443908526.0
tripura,2024,2,gomati,982109,1453509347.0
tripura,2024,2,unakoti,771035,997225846.0
tripura,2024,2,khowai,598608,869520565.0
tripura,2022,1,west tripura,1340631,2620170134.665219
tripura,2022,1,north tripura,310764,699778044.1822658
tripura,2022,1,sepahijala,257586,636388326.2869308
tripura,2022,1,south tripura,242720,632737978.788888
tripura,2022,1,gomati,230019,517368490.15875137
tripura,2022,1,dhalai,216216,501758621.1580514
tripura,2022,1,unakoti,148265,349475550.53661186
tripura,2022,1,khowai,124989,289652618.573128
tripura,2022,3,west tripura,2286054,4317123305.576752
tripura,2022,3,north tripura,400198,829909312.3103282
tripura,2022,3,sepahijala,358452,818757042.9688609
tripura,2022,3,gomati,294377,612183432.8798862
tripura,2022,3,dhalai,287101,618208457.2771137
tripura,2022,3,south tripura,286379,682522212.5858632
tripura,2022,3,unakoti,179593,406385690.1014518
tripura,2022,3,khowai,164425,363263351.21088356
tripura,2022,4,west tripura,3006900,5757593406.558214
tripura,2022,4,north tripura,460914,940748505.5593312
tripura,2022,4,sepahijala,352709,784953776.7829857
tripura,2022,4,south tripura,318517,743429832.5489743
tripura,2022,4,gomati,303790,606245959.1360531
tripura,2022,4,unakoti,292384,653255260.7593155
tripura,2022,4,dhalai,289984,592125895.8754389
tripura,2022,4,khowai,172992,374619180.93378747
tripura,2022,2,west tripura,1654938,2957075284.517076
tripura,2022,2,north tripura,347933,745615506.6452613
tripura,2022,2,sepahijala,301211,703075146.3196069
tripura,2022,2,south tripura,270412,649809730.8825212
tripura,2022,2,gomati,269581,581885804.1766024
tripura,2022,2,dhalai,258585,545900041.1491122
tripura,2022,2,unakoti,168534,380245834.4251685
tripura,2022,2,khowai,147470,314663693.9199481
tripura,2020,1,west tripura,461888,795860840.742927
tripura,2020,1,south tripura,89869,155003031.67681995
tripura,2020,1,sepahijala,82186,153302286.84263223
tripura,2020,1,gomati,77355,136218979.95952815
tripura,2020,1,north tripura,71460,109976480.50529519
tripura,2020,1,dhalai,61425,99410788.98253483
tripura,2020,1,khowai,43027,73376986.42934099
tripura,2020,1,unakoti,37292,65629411.24942416
tripura,2020,3,west tripura,522218,937726111.8013046
tripura,2020,3,south tripura,151881,270869695.8170734
tripura,2020,3,sepahijala,144693,269350118.6330105
tripura,2020,3,north tripura,126884,207965073.7559021
tripura,2020,3,gomati,121329,214785928.09740338
tripura,2020,3,dhalai,114616,192403601.42055285
tripura,2020,3,khowai,72823,129761070.16067821
tripura,2020,3,unakoti,63441,118957916.52995977
tripura,2020,4,west tripura,692509,1319546164.1650114
tripura,2020,4,south tripura,182583,347232002.628355
tripura,2020,4,sepahijala,165182,336834539.2035086
tripura,2020,4,north tripura,164023,307732518.799576
tripura,2020,4,gomati,149404,291692706.480306
tripura,2020,4,dhalai,137188,266253033.05323905
tripura,2020,4,khowai,83899,156613600.32324535
tripura,2020,4,unakoti,77102,156226431.5680711
tripura,2020,2,west tripura,422021,779679849.9780351
tripura,2020,2,south tripura,120386,209028177.93741143
tripura,2020,2,sepahijala,113723,189445992.22517106
tripura,2020,2,north tripura,101129,142793248.50751278
tripura,2020,2,gomati,94532,143272330.02195236
tripura,2020,2,dhalai,91473,139760407.46690515
tripura,2020,2,khowai,57871,87108349.82516634
tripura,2020,2,unakoti,51385,78087527.62381233
sikkim,2023,1,east,2050840,4070142377.0
sikkim,2023,1,south,686864,1130114141.0
sikkim,2023,1,west,368967,853504549.0
sikkim,2023,1,north,289457,708806955.0
sikkim,2023,3,east,2877345,4826863273.0
sikkim,2023,3,south,981509,1367211496.0
sikkim,2023,3,west,518786,961549678.0
sikkim,2023,3,north,427297,951612974.0
sikkim,2023,4,east,2941915,5169011224.0
sikkim,2023,4,south,992717,1473748906.0
sikkim,2023,4,west,559933,1099388405.0
sikkim,2023,4,north,362759,848459936.0
sikkim,2023,2,east,2681672,5266694395.0
sikkim,2023,2,south,866355,1313893353.0
sikkim,2023,2,west,468073,1009668241.0
sikkim,2023,2,north,396867,990094447.0
sikkim,2019,1,east,155482,291845617.9832262
sikkim,2019,1,south,47506,76869333.72007152
sikkim,2019,1,west,21489,46329216.02416057
sikkim,2019,1,north,15810,42949466.65663589
sikkim,2019,3,east,429201,643298304.6767757
sikkim,2019,3,south,61142,106415589.26391001
sikkim,2019,3,west,33550,66514136.575647816
sikkim,2019,3,north,28543,68488417.92409426
sikkim,2019,4,east,616761,877636921.1534436
sikkim,2019,4,south,73099,121803196.14604723
sikkim,2019,4,west,43955,92445262.76900172
sikkim,2019,4,north,33255,84624221.58772576
sikkim,2019,2,east,297652,538259507.8024242
sikkim,2019,2,south,45712,82937894.82004634
sikkim,2019,2,west,26024,63325567.84238531
sikkim,2019,2,north,18856,54371272.971085116
sikkim,2018,1,east,24432,35907388.054869555
sikkim,2018,1,south,11355,16098282.748140384
sikkim,2018,1,west,4845,7468491.334182342
sikkim,2018,1,north,3446,5176776.803176151
sikkim,2018,3,east,59571,133322127.02823457
sikkim,2018,3,south,24662,40036375.9623436
sikkim,2018,3,west,14121,33797876.56771384
sikkim,2018,3,north,10146,27923847.395025603
sikkim,2018,4,east,84485,216960325.35148895
sikkim,2018,4,south,34495,60113689.048481904
sikkim,2018,4,west,19567,51859359.64770544
sikkim,2018,4,north,15986,54207984.03057738
sikkim,2018,2,east,40432,83823658.19224699
sikkim,2018,2,south,16740,27651617.534535274
sikkim,2018,2,west,10671,19368446.483524587
sikkim,2018,2,north,6735,12849363.319488723
sikkim,2021,1,east,516158,1432658383.1323361
sikkim,2021,1,south,127233,310128541.24028677
sikkim,2021,1,west,88532,254432217.49525505
sikkim,2021,1,north,68266,220448584.97284672
sikkim,2021,3,east,757493,1937906268.9017417
sikkim,2021,3,south,188063,416609481.7028275
sikkim,2021,3,west,116665,312940476.1654819
sikkim,2021,3,north,98373,321880637.0383413
sikkim,2021,4,east,1071092,2791933180.3838186
sikkim,2021,4,south,238464,546711693.4617904
sikkim,2021,4,west,146397,436365769.1449038
sikkim,2021,4,north,128392,421772618.64529496
sikkim,2021,2,east,635504,1575867390.7924504
sikkim,2021,2,south,157530,344012187.23706484
